18.300000  |  0.615435  |   49.386792  |  0.417942   -0.417942   0.046438   0.417942   0.890102   0.000000   0.417942   0.464380   
18.400000  |  0.599493  |   49.402735  |  0.380097   -0.380097   -0.004874   0.380097   0.892171   0.000000   0.380097   0.375223   
18.500000  |  0.586473  |   49.415755  |  0.341031   -0.341031   -0.054916   0.341031   0.889171   0.000000   0.341031   0.286114   
18.600000  |  0.576150  |   49.426077  |  0.300991   -0.300991   -0.103438   0.300991   0.881240   0.000000   0.300991   0.197553   
18.700000  |  0.568260  |   49.433968  |  0.260228   -0.260228   -0.150203   0.260228   0.868543   0.000000   0.260228   0.110025   
18.800000  |  0.562503  |   49.439725  |  0.218987   -0.218987   -0.194990   0.218987   0.851266   0.000000   0.218987   0.023997   
18.900000  |  0.558559  |   49.443670  |  0.177513   -0.177513   -0.237595   0.177513   0.829618   0.000000   0.177513   -0.060082   
19.000000  |  0.556087  |   49.446142  |  0.136044   -0.136044   -0.277833   0.136044   0.803827   0.000000   0.136044   -0.141788   
19.100000  |  0.554741  |   49.447488  |  0.094814   -0.094814   -0.315532   0.094814   0.774137   0.000000   0.094814   -0.220718   
19.200000  |  0.554175  |   49.448055  |  0.054049   -0.054049   -0.350544   0.054049   0.740811   0.000000   0.054049   -0.296495   
19.300000  |  0.554046  |   49.448184  |  0.013967   -0.013967   -0.382735   0.013967   0.704123   0.000000   0.013967   -0.368769   
19.400000  |  0.554031  |   49.448200  |  -0.025224   0.025224   -0.411994   -0.025224   0.664362   0.000000   -0.025224   -0.437217   
19.500000  |  0.553822  |   49.448409  |  -0.063323   0.063323   -0.438226   -0.063323   0.621826   0.000000   -0.063323   -0.501549   
19.600000  |  0.553141  |   49.449090  |  -0.100144   0.100144   -0.461357   -0.100144   0.576821   0.000000   -0.100144   -0.561501   
19.700000  |  0.551740  |   49.450492  |  -0.135509   0.135509   -0.481332   -0.135509   0.529660   0.000000   -0.135509   -0.616842   
19.800000  |  0.549405  |   49.452828  |  -0.169256   0.169256   -0.498116   -0.169256   0.480661   0.000000   -0.169256   -0.667372   
19.900000  |  0.545959  |   49.456273  |  -0.201234   0.201234   -0.511690   -0.201234   0.430144   0.000000   -0.201234   -0.712924   
20.000000  |  0.541268  |   49.460965  |  -0.231304   0.231304   -0.522057   -0.231304   0.378430   0.000000   -0.231304   -0.753361   
20.100000  |  0.535235  |   49.466999  |  -0.259346   0.259346   -0.529235   -0.259346   0.325839   0.000000   -0.259346   -0.788581   
20.200000  |  0.527805  |   49.474429  |  -0.285249   0.285249   -0.533262   -0.285249   0.272688   0.000000   -0.285249   -0.818511   
20.300000  |  0.518964  |   49.483271  |  -0.308920   0.308920   -0.534191   -0.308920   0.219290   0.000000   -0.308920   -0.843111   
20.400000  |  0.508734  |   49.493501  |  -0.330280   0.330280   -0.532092   -0.330280   0.165951   0.000000   -0.330280   -0.862372   
20.500000  |  0.497173  |   49.505062  |  -0.349264   0.349264   -0.527050   -0.349264   0.112970   0.000000   -0.349264   -0.876314   
20.600000  |  0.484373  |   49.517863  |  -0.365823   0.365823   -0.519164   -0.365823   0.060636   0.000000   -0.365823   -0.884988   
20.700000  |  0.470453  |   49.531784  |  -0.379924   0.379924   -0.508549   -0.379924   0.009228   0.000000   -0.379924   -0.888472   
20.800000  |  0.455558  |   49.546680  |  -0.391545   0.391545   -0.495329   -0.391545   -0.040987   0.000000   -0.391545   -0.886873   
20.900000  |  0.439851  |   49.562387  |  -0.400681   0.400681   -0.479642   -0.400681   -0.089756   0.000000   -0.400681   -0.880323   
21.000000  |  0.423511  |   49.578727  |  -0.407343   0.407343   -0.461636   -0.407343   -0.136839   0.000000   -0.407343   -0.868979   
21.100000  |  0.406730  |   49.595508  |  -0.411550   0.411550   -0.441469   -0.411550   -0.182012   0.000000   -0.411550   -0.853020   
21.200000  |  0.389703  |   49.612536  |  -0.413341   0.413341   -0.419307   -0.413341   -0.225067   0.000000   -0.413341   -0.832648   
